filename,name,grade,index_fk_rus,fk_grade_diff,index_cl_rus,cl_grade_diff,index_dc_rus,dc_grade_diff,index_SMOG_rus,SMOG_grade_diff,index_ari_rus,ari_grade_diff,chars,spaces,letters,n_syllabes,n_words,n_complex_words,n_simple_words,n_sentences,c_share,avg_syl,avg_slen,wsyllabes
text_msterms.txt,Условия использования на сайте Microsoft,17,18.3279723113,0,15.9661876833,1.03381231672,16.086361113,0.913638886994,12.5532795698,4.44672043022,17.5194448953,0,6883,827,2524,1112,341,86,255,43,25.219941349,3.26099706745,7.93023255814,"{'1': 62, '3': 86, '2': 58, '5': 43, '4': 49, '7': 5, '6': 37, '8': 1}"
text_budget.txt,Бюджетное послание Президента Российской Федерации о бюджетной политике в 2013–2015 годах,17,22.3665333333,0,21.0642528736,0,17.0591655172,0,17.4650532586,0,23.2443321839,0,3993,447,3433,1450,435,97,338,25,22.2988505747,3.33333333333,17.4,"{'11': 2, '10': 1, '1': 68, '3': 104, '2': 72, '5': 57, '4': 94, '7': 9, '6': 27, '8': 1}"
text_medvedev.txt,Заседание Правительства,17,17.6377228858,0,16.5543167702,0.445683229814,14.1937142857,2.80628571429,15.0992848454,1.90071515457,17.9853554706,0,5478,679,4567,1945,644,113,531,39,17.5465838509,3.0201863354,16.5128205128,"{'1': 129, '3': 145, '2': 142, '5': 68, '4': 115, '7': 11, '6': 27, '9': 2, '8': 5}"
text_arctic.txt,О разрешениях на осуществление деятельности в Антарктике,17,29.3547132867,0,24.0353846154,0,26.9777202797,0,27.1039830709,0,28.281041958,0,2789,306,2377,1039,286,103,183,11,36.013986014,3.63286713287,26.0,"{'1': 46, '3': 65, '2': 31, '5': 66, '4': 41, '7': 14, '6': 20, '8': 3}"
fks.txt,Закон о ФКС,17,37.8875747342,0,24.2756910569,0,33.898,0,38.5096051822,0,36.3548803419,0,7127,811,6068,2616,738,246,492,13,33.3333333333,3.54471544715,56.7692307692,"{'1': 101, '3': 176, '2': 106, '5': 161, '4': 109, '7': 17, '6': 65, '9': 1, '8': 2}"
minec_polozh.txt,Руководящие документы министерства,17,41.9453636364,0,29.5766901408,0,37.3234878361,0,41.2608480864,0,41.0183661972,0,6021,585,5224,2241,568,239,329,11,42.0774647887,3.94542253521,51.6363636364,"{'11': 2, '1': 70, '3': 102, '2': 58, '5': 141, '4': 99, '7': 33, '6': 55, '9': 1, '8': 7}"
gov_sudeb.txt,Комиссия Правительства по законопроектной деятельности одобрила с учётом состоявшегося обсуждения законопроект «О судебно-экспертной деятельности в Российской Федерации»,17,31.7255641905,0,28.1279759863,0,28.3719288165,0,26.630074955,0,32.1802391147,0,6192,632,5302,2262,583,235,348,26,40.3087478559,3.87993138937,22.4230769231,"{'10': 2, '1': 69, '3': 117, '2': 65, '5': 128, '4': 97, '7': 17, '6': 81, '9': 3, '8': 4}"
adm_reg_minpri.txt,«Об утверждении Административного регламента Федеральной службы по надзору в сфере природопользования по предоставлению государственной услуги по выдаче разрешений на ввоз в Российскую Федерацию или транзит через территорию Российской Федерации ядовитых веществ»,17,26.5504156442,0,23.7236809816,0,24.3574670245,0,23.3368337264,0,26.7714451687,0,3349,391,2713,1161,326,111,215,16,34.0490797546,3.56134969325,20.375,"{'10': 1, '1': 49, '3': 59, '2': 54, '5': 67, '4': 53, '7': 8, '6': 33, '8': 2}"
gov_bill2.txt,"Комиссия Правительства по законопроектной деятельности одобрила законопроект, направленный на повышение эффективности реализации государственной политики и выполнения мероприятий в области гражданской обороны",17,28.6721052632,0,22.3235087719,0,24.5271052632,0,26.7366841535,0,27.6479385965,0,5407,637,4535,1971,570,164,406,18,28.7719298246,3.45789473684,31.6666666667,"{'1': 92, '3': 124, '2': 77, '5': 110, '4': 113, '7': 4, '6': 40, '9': 3, '8': 7}"
gov_bill_film.txt,"О внесении в Госдуму законопроекта, направленного на сокращение сроков амортизации нематериальных активов в сфере кино и оптимизацию расходов на рекламу фильмов",17,22.426801061,0,19.5988793103,0,19.8616551724,0,19.512899618,0,21.6443806366,0,2137,265,1767,772,232,63,169,13,27.1551724138,3.3275862069,17.8461538462,"{'1': 42, '3': 55, '2': 40, '5': 34, '4': 32, '7': 3, '6': 22, '9': 2, '8': 2}"
mintrans_news1.txt,5 июля состоялось совместное заседание,17,16.2452352002,0.754764799811,16.9489934354,0.0510065645514,13.8804528358,3.11954716423,13.6071283733,3.39287162671,18.0800901591,0,4224,543,3333,1378,457,87,370,37,19.0371991247,3.01531728665,12.3513513514,"{'1': 91, '3': 120, '2': 85, '5': 69, '4': 74, '7': 4, '6': 12, '8': 2}"
scrf_concept.txt,Концепция внешней политики Российской Федерации,17,27.6380865801,0,24.0531168831,0,23.4895151515,0,21.4034150274,0,26.6038225108,0,3008,319,2600,1143,308,105,203,18,34.0909090909,3.71103896104,17.1111111111,"{'11': 1, '1': 45, '3': 70, '2': 34, '5': 60, '4': 54, '7': 17, '6': 21, '8': 6}"
budget_exp.txt,Доклад Рабочей группы Государственного совета Российской Федерации «О мерах по повышению эффективности бюджетных расходов»,17,25.289884715,0,22.048238342,0,22.6027053109,0,23.4414941806,0,25.612451101,0,1780,198,1538,654,193,56,137,8,29.0155440415,3.38860103627,24.125,"{'11': 1, '1': 35, '3': 43, '2': 29, '5': 33, '4': 30, '7': 2, '6': 19, '8': 1}"
kremlin_pens.txt,Внесены изменения в закон об обязательном пенсионном страховании,17,30.1847972973,0,21.8727027027,0,24.8597635135,0,28.3555029985,0,30.8288006757,0,3586,442,2890,1198,370,82,288,8,22.1621621622,3.23783783784,46.25,"{'1': 53, '3': 94, '2': 86, '5': 44, '4': 55, '7': 5, '6': 25, '9': 2, '8': 6}"
government_upk.txt,"О внесении в Госдуму законопроекта, направленного на совершенствование особого порядка судебного разбирательства",17,26.9613732782,0,22.0735812672,0,24.5293243802,0,26.4503819417,0,27.0250148072,0,3400,402,2875,1223,363,107,256,12,29.476584022,3.36914600551,30.25,"{'1': 49, '3': 63, '2': 75, '5': 87, '4': 69, '7': 2, '6': 17, '8': 1}"
